,codmpio,ano,H_coca,coca,year,pct.chg
28898,54174,2018,0,0,2018,0
28899,54206,2018,1686.74,1,2018,0.282048554
28900,54223,2018,0,0,2018,0
28901,54239,2018,0,0,2018,0
28902,54245,2018,702.19,1,2018,-0.074165392
28903,54250,2018,4916.63,1,2018,0.143242803
28904,54261,2018,152.03,1,2018,0.133368123
28905,54313,2018,0,0,2018,0
28906,54344,2018,402.71,1,2018,0.041213124
28907,54347,2018,0,0,2018,0
28908,54377,2018,0,0,2018,0
28909,54385,2018,2.4,1,2018,0.188118812
28910,54398,2018,26.83,1,2018,0.048456428
28911,54405,2018,0,0,2018,0
28912,54418,2018,0,0,2018,0
28913,54480,2018,0,0,2018,0
28914,54498,2018,42.12,1,2018,2.966101695
28915,54518,2018,0,0,2018,0
28916,54520,2018,0,0,2018,0
28917,54553,2018,0,0,2018,0
28918,54599,2018,0,0,2018,0
28919,54660,2018,0,0,2018,0
28920,54670,2018,765.34,1,2018,0.195246127
28921,54673,2018,0,0,2018,0
28922,54680,2018,0,0,2018,0
28923,54720,2018,5487.34,1,2018,0.3343368
28924,54743,2018,0,0,2018,0
28925,54800,2018,2915.98,1,2018,0.175973835
28926,54810,2018,16096.74,1,2018,0.176173068
28927,54820,2018,0,0,2018,0
28928,54871,2018,0,0,2018,0
28929,54874,2018,0,0,2018,0
28930,63001,2018,0,0,2018,0
28931,63111,2018,0,0,2018,0
28932,63130,2018,0,0,2018,0
28933,63190,2018,0,0,2018,0
28934,63212,2018,0,0,2018,0
28935,63272,2018,0,0,2018,0
28936,63302,2018,0,0,2018,0
28937,63401,2018,0,0,2018,0
28938,63470,2018,0,0,2018,0
28939,63548,2018,0,0,2018,0
28940,63594,2018,0,0,2018,0
28941,63690,2018,0,0,2018,0
28942,66001,2018,0,0,2018,0
28943,66045,2018,0,0,2018,0
28944,66075,2018,0,0,2018,0
28945,66088,2018,0,0,2018,0
28946,66170,2018,0,0,2018,0
28947,66318,2018,0,0,2018,0
28948,66383,2018,0,0,2018,0
28949,66400,2018,0,0,2018,0
28950,66440,2018,0,0,2018,0
28951,66456,2018,0,0,2018,0
28952,66572,2018,0,0,2018,0
28953,66594,2018,0,0,2018,0
28954,66682,2018,0,0,2018,0
28955,66687,2018,0,0,2018,0
28956,68001,2018,0,0,2018,0
28957,68013,2018,0,0,2018,0
28958,68020,2018,0,0,2018,0
28959,68051,2018,0,0,2018,0
28960,68077,2018,0,0,2018,0
28961,68079,2018,0,0,2018,0
28962,68081,2018,0,0,2018,0
28963,68092,2018,0,0,2018,0
28964,68101,2018,3.63,1,2018,-0.467741935
28965,68121,2018,0,0,2018,0
28966,68132,2018,0,0,2018,0
28967,68147,2018,0,0,2018,0
28968,68152,2018,0,0,2018,0
28969,68160,2018,0,0,2018,0
28970,68162,2018,0,0,2018,0
28971,68167,2018,0,0,2018,0
28972,68169,2018,0,0,2018,0
28973,68176,2018,0,0,2018,0
28974,68179,2018,0,0,2018,0
28975,68190,2018,1.55,1,2018,-0.490131579
28976,68207,2018,0,0,2018,0
28977,68209,2018,0,0,2018,0
28978,68211,2018,0,0,2018,0
28979,68217,2018,0,0,2018,0
28980,68229,2018,0,0,2018,0
28981,68235,2018,2.84,1,2018,-0.370288248
28982,68245,2018,0,0,2018,0
28983,68250,2018,2.24,1,2018,Inf
28984,68255,2018,0,0,2018,0
28985,68264,2018,0,0,2018,0
28986,68266,2018,0,0,2018,0
28987,68271,2018,0,0,2018,0
28988,68276,2018,0,0,2018,0
28989,68296,2018,0,0,2018,0
28990,68298,2018,0,0,2018,0
28991,68307,2018,0,0,2018,0
28992,68318,2018,0,0,2018,0
28993,68320,2018,0,0,2018,0
28994,68322,2018,0,0,2018,0
28995,68324,2018,0,0,2018,0
28996,68327,2018,0,0,2018,0
28997,68344,2018,0,0,2018,0
28998,68368,2018,0,0,2018,0
28999,68370,2018,0,0,2018,0
29000,68377,2018,0,0,2018,0
29001,68385,2018,0,0,2018,0
29002,68397,2018,0,0,2018,0
29003,68406,2018,0,0,2018,0
29004,68418,2018,0,0,2018,0
29005,68425,2018,0,0,2018,0
29006,68432,2018,0,0,2018,0
29007,68444,2018,0,0,2018,0
29008,68464,2018,0,0,2018,0
29009,68468,2018,0,0,2018,0
29010,68498,2018,0,0,2018,0
29011,68500,2018,0,0,2018,0
29012,68502,2018,0,0,2018,0
29013,68522,2018,0,0,2018,0
29014,68524,2018,0,0,2018,0
29015,68533,2018,0,0,2018,0
29016,68547,2018,0,0,2018,0
29017,68549,2018,0,0,2018,0
29018,68572,2018,0,0,2018,0
29019,68573,2018,0,0,2018,0
29020,68575,2018,0,0,2018,0
29021,68615,2018,0,0,2018,-1
29022,68655,2018,0,0,2018,0
29023,68669,2018,0,0,2018,0
29024,68673,2018,0,0,2018,0
29025,68679,2018,0,0,2018,0
29026,68682,2018,0,0,2018,0
29027,68684,2018,0,0,2018,0
29028,68686,2018,0,0,2018,0
29029,68689,2018,0,0,2018,0
29030,68705,2018,0,0,2018,0
29031,68720,2018,6.24,1,2018,0.616580311
29032,68745,2018,4.08,1,2018,-0.328947368
29033,68755,2018,0,0,2018,0
29034,68770,2018,0,0,2018,0
29035,68773,2018,0,0,2018,0
29036,68780,2018,0,0,2018,0
29037,68820,2018,0,0,2018,0
29038,68855,2018,0,0,2018,0
29039,68861,2018,0,0,2018,0
29040,68867,2018,0,0,2018,0
29041,68872,2018,0,0,2018,0
29042,68895,2018,0,0,2018,0
29043,70001,2018,0,0,2018,0
29044,70110,2018,0,0,2018,0
29045,70124,2018,0,0,2018,0
29046,70204,2018,0,0,2018,0
29047,70215,2018,0,0,2018,0
29048,70221,2018,0,0,2018,0
29049,70230,2018,0,0,2018,0
29050,70233,2018,0,0,2018,0
29051,70235,2018,0,0,2018,0
29052,70265,2018,0,0,2018,0
29053,70400,2018,0,0,2018,0
29054,70418,2018,0,0,2018,0
29055,70429,2018,0,0,2018,0
29056,70473,2018,0,0,2018,0
29057,70508,2018,0,0,2018,0
29058,70523,2018,0,0,2018,0
29059,70670,2018,0,0,2018,0
29060,70678,2018,0,0,2018,0
29061,70702,2018,0,0,2018,0
29062,70708,2018,0,0,2018,0
29063,70713,2018,0,0,2018,0
29064,70717,2018,0,0,2018,0
29065,70742,2018,0,0,2018,0
29066,70771,2018,0,0,2018,0
29067,70820,2018,0,0,2018,0
29068,70823,2018,0,0,2018,0
29069,73001,2018,0,0,2018,0
29070,73024,2018,0,0,2018,0
29071,73026,2018,0,0,2018,0
29072,73030,2018,0,0,2018,0
29073,73043,2018,0,0,2018,0
29074,73055,2018,0,0,2018,0
29075,73067,2018,0,0,2018,0
29076,73124,2018,0,0,2018,0
29077,73148,2018,0,0,2018,0
29078,73152,2018,0,0,2018,0
29079,73168,2018,0,0,2018,0
29080,73200,2018,0,0,2018,0
29081,73217,2018,0,0,2018,0
29082,73226,2018,0,0,2018,0
29083,73236,2018,0,0,2018,0
29084,73268,2018,0,0,2018,0
29085,73270,2018,0,0,2018,0
29086,73275,2018,0,0,2018,0
29087,73283,2018,0,0,2018,0
29088,73319,2018,0,0,2018,0
29089,73347,2018,0,0,2018,0
29090,73349,2018,0,0,2018,0
29091,73352,2018,0,0,2018,0
29092,73408,2018,0,0,2018,0
29093,73411,2018,0,0,2018,0
29094,73443,2018,0,0,2018,0
29095,73449,2018,0,0,2018,0
29096,73461,2018,0,0,2018,0
29097,73483,2018,0,0,2018,0
29098,73504,2018,0,0,2018,0
29099,73520,2018,0,0,2018,0
29100,73547,2018,0,0,2018,0
29101,73555,2018,0,0,2018,0
29102,73563,2018,0,0,2018,0
29103,73585,2018,0,0,2018,0
29104,73616,2018,0,0,2018,0
29105,73622,2018,0,0,2018,0
29106,73624,2018,0,0,2018,0
29107,73671,2018,0,0,2018,0
29108,73675,2018,0,0,2018,0
29109,73678,2018,0,0,2018,0
29110,73686,2018,0,0,2018,0
29111,73770,2018,0,0,2018,0
29112,73854,2018,0,0,2018,0
29113,73861,2018,0,0,2018,0
29114,73870,2018,0,0,2018,0
29115,73873,2018,0,0,2018,0
29116,76001,2018,0,0,2018,0
29117,76020,2018,0,0,2018,0
29118,76036,2018,0,0,2018,0
29119,76041,2018,0,0,2018,0
29120,76054,2018,0,0,2018,0
29121,76100,2018,80.85,1,2018,0.071996818
29122,76109,2018,987.23,1,2018,-0.041673138
29123,76111,2018,0,0,2018,0
29124,76113,2018,0,0,2018,0
29125,76122,2018,0,0,2018,0
29126,76126,2018,44.93,1,2018,0.030504587
29127,76130,2018,0,0,2018,0
29128,76147,2018,0,0,2018,0
29129,76233,2018,36.61,1,2018,-0.201003928
29130,76243,2018,0,0,2018,0
29131,76246,2018,0,0,2018,0
29132,76248,2018,0,0,2018,0
29133,76250,2018,0,0,2018,0
29134,76275,2018,0,0,2018,0
29135,76306,2018,0,0,2018,0
29136,76318,2018,0,0,2018,0
29137,76364,2018,116.92,1,2018,0.89928525
29138,76377,2018,0,0,2018,0
29139,76400,2018,0,0,2018,0
29140,76403,2018,0,0,2018,0
29141,76497,2018,0,0,2018,0
29142,76520,2018,0,0,2018,0
29143,76563,2018,0,0,2018,0
29144,76606,2018,0,0,2018,0
29145,76616,2018,0,0,2018,0
29146,76622,2018,0,0,2018,0
29147,76670,2018,0,0,2018,0
29148,76736,2018,0,0,2018,0
29149,76823,2018,0,0,2018,0
29150,76828,2018,0,0,2018,0
29151,76834,2018,4.02,1,2018,-0.153684211
29152,76845,2018,0,0,2018,0
29153,76863,2018,0,0,2018,0
29154,76869,2018,0,0,2018,0
29155,76890,2018,0,0,2018,0
29156,76892,2018,0,0,2018,0
29157,76895,2018,0,0,2018,0
29158,81001,2018,0,0,2018,0
29159,81065,2018,7.44,1,2018,-0.936208523
29160,81220,2018,0,0,2018,0
29161,81300,2018,0,0,2018,0
29162,81591,2018,0,0,2018,-1
29163,81736,2018,0,0,2018,0
29164,81794,2018,0,0,2018,0
29165,85001,2018,0,0,2018,0
29166,85010,2018,0,0,2018,0
29167,85015,2018,0,0,2018,0
29168,85125,2018,0,0,2018,0
29169,85136,2018,0,0,2018,0
29170,85139,2018,0,0,2018,0
29171,85162,2018,0,0,2018,0
29172,85225,2018,0,0,2018,0
29173,85230,2018,0,0,2018,0
29174,85250,2018,0,0,2018,0
29175,85263,2018,0,0,2018,0
29176,85279,2018,0,0,2018,0
29177,85300,2018,0,0,2018,0
29178,85315,2018,0,0,2018,0
29179,85325,2018,0,0,2018,0
29180,85400,2018,0,0,2018,0
29181,85410,2018,0,0,2018,0
29182,85430,2018,0,0,2018,0
29183,85440,2018,0,0,2018,0
29184,86001,2018,70.14,1,2018,-0.079889807
29185,86219,2018,0,0,2018,0
29186,86320,2018,3949.26,1,2018,-0.005201629
29187,86568,2018,7657.88,1,2018,-0.207636115
29188,86569,2018,2905.02,1,2018,-0.031133583
29189,86571,2018,2014.05,1,2018,-0.007808266
29190,86573,2018,1104.11,1,2018,-0.213568859
29191,86749,2018,0,0,2018,0
29192,86755,2018,0,0,2018,0
29193,86757,2018,3329.07,1,2018,-0.063199631
29194,86760,2018,0,0,2018,0
29195,86865,2018,3362.77,1,2018,-0.186250738
29196,86885,2018,2015.26,1,2018,0.145092647
29197,88001,2018,0,0,2018,0
29198,88564,2018,0,0,2018,0
29199,91001,2018,0,0,2018,0
29200,91263,2018,4.12,1,2018,-0.487562189
29201,91405,2018,6.04,1,2018,-0.668131868
29202,91407,2018,0,0,2018,0
29203,91430,2018,0,0,2018,0
29204,91460,2018,0,0,2018,0
29205,91530,2018,111.49,1,2018,-0.200100445
29206,91536,2018,0,0,2018,0
29207,91540,2018,0,0,2018,0
29208,91669,2018,0,0,2018,0
29209,91798,2018,0,0,2018,0
29210,94001,2018,0,0,2018,0
29211,94343,2018,0,0,2018,0
29212,94663,2018,0,0,2018,-1
29213,94883,2018,0,0,2018,0
29214,94884,2018,0,0,2018,0
29215,94885,2018,0,0,2018,0
29216,94886,2018,0,0,2018,0
29217,94887,2018,0,0,2018,0
29218,94888,2018,41.22,1,2018,0.536912752
29219,95001,2018,1174.63,1,2018,-0.161774885
29220,95015,2018,241.84,1,2018,-0.419198348
29221,95025,2018,1545.09,1,2018,0.099191839
29222,95200,2018,1378.4,1,2018,-0.188837691
29223,97001,2018,0,0,2018,0
29224,97161,2018,64.74,1,2018,-0.386117959
29225,97511,2018,0,0,2018,0
29226,97666,2018,0,0,2018,0
29227,97777,2018,0,0,2018,0
29228,97889,2018,0,0,2018,0
29229,99001,2018,0,0,2018,0
29230,99524,2018,0,0,2018,0
29231,99572,2018,0,0,2018,0
29232,99624,2018,0,0,2018,0
29233,99773,2018,549.97,1,2018,-0.157418189
29234,5001,2019,0,0,2019,0
29235,5002,2019,0,0,2019,0
29236,5004,2019,0,0,2019,0
29237,5021,2019,0,0,2019,0
29238,5030,2019,0,0,2019,0
29239,5031,2019,191.08,1,2019,-0.070667769
29240,5034,2019,0,0,2019,0
29241,5036,2019,0,0,2019,0
29242,5038,2019,0,0,2019,0
29243,5040,2019,768.35,1,2019,-0.207469907
29244,5042,2019,0,0,2019,0
29245,5044,2019,0,0,2019,0
29246,5045,2019,7.26,1,2019,3.80794702
29247,5051,2019,0,0,2019,0
29248,5055,2019,0,0,2019,0
29249,5059,2019,0,0,2019,0
29250,5079,2019,0,0,2019,0
29251,5086,2019,0,0,2019,0
29252,5088,2019,0,0,2019,0
29253,5091,2019,0,0,2019,0
29254,5093,2019,0,0,2019,0
29255,5101,2019,0,0,2019,0
29256,5107,2019,90.71,1,2019,-0.686168004
29257,5113,2019,0,0,2019,0
29258,5120,2019,1101.54,1,2019,-0.396822963
29259,5125,2019,0,0,2019,0
29260,5129,2019,0,0,2019,0
29261,5134,2019,183.95,1,2019,-0.100796793
29262,5138,2019,0,0,2019,0
29263,5142,2019,0,0,2019,0
29264,5145,2019,0,0,2019,0
29265,5147,2019,0,0,2019,0
29266,5148,2019,0,0,2019,0
29267,5150,2019,0,0,2019,0
29268,5154,2019,0,0,2019,-1
29269,5172,2019,6.37,1,2019,0.199623352
29270,5190,2019,0,0,2019,0
29271,5197,2019,0,0,2019,0
29272,5206,2019,0,0,2019,0
29273,5209,2019,0,0,2019,0
29274,5212,2019,0,0,2019,0
29275,5234,2019,0,0,2019,0
29276,5237,2019,0,0,2019,0
29277,5240,2019,0,0,2019,0
29278,5250,2019,648.31,1,2019,-0.200623906
29279,5264,2019,0,0,2019,0
29280,5266,2019,0,0,2019,0
29281,5282,2019,0,0,2019,0
29282,5284,2019,0,0,2019,0
29283,5306,2019,0,0,2019,0
29284,5308,2019,0,0,2019,0
29285,5310,2019,0,0,2019,0
29286,5313,2019,0,0,2019,0
29287,5315,2019,0,0,2019,0
29288,5318,2019,0,0,2019,0
29289,5321,2019,0,0,2019,0
29290,5347,2019,0,0,2019,0
29291,5353,2019,0,0,2019,0
29292,5360,2019,0,0,2019,0
29293,5361,2019,724.51,1,2019,-0.179202211
29294,5364,2019,0,0,2019,0
29295,5368,2019,0,0,2019,0
29296,5376,2019,0,0,2019,0
29297,5380,2019,0,0,2019,0
29298,5390,2019,0,0,2019,0
29299,5400,2019,0,0,2019,0
29300,5411,2019,0,0,2019,0
29301,5425,2019,0,0,2019,0
29302,5440,2019,0,0,2019,0
29303,5467,2019,0,0,2019,0
29304,5475,2019,1.52,1,2019,Inf
29305,5480,2019,1.21,1,2019,-0.653295129
29306,5483,2019,0,0,2019,0
29307,5490,2019,0,0,2019,0
29308,5495,2019,530.37,1,2019,-0.250921571
29309,5501,2019,0,0,2019,0
29310,5541,2019,0,0,2019,0
29311,5543,2019,0,0,2019,0
29312,5576,2019,0,0,2019,0
29313,5579,2019,0,0,2019,0
29314,5585,2019,0,0,2019,0
29315,5591,2019,0,0,2019,0
29316,5604,2019,39.33,1,2019,-0.133127617
29317,5607,2019,0,0,2019,0
29318,5615,2019,0,0,2019,0
29319,5628,2019,0,0,2019,0
29320,5631,2019,0,0,2019,0
29321,5642,2019,0,0,2019,0
29322,5647,2019,0,0,2019,0
29323,5649,2019,0,0,2019,0
29324,5652,2019,14.11,1,2019,-0.509217391
29325,5656,2019,0,0,2019,0
29326,5658,2019,0,0,2019,0
29327,5659,2019,0,0,2019,0
29328,5660,2019,1.66,1,2019,-0.81369248
29329,5664,2019,0,0,2019,0
29330,5665,2019,1.07,1,2019,-0.597744361
29331,5667,2019,0,0,2019,0
29332,5670,2019,0,0,2019,0
29333,5674,2019,0,0,2019,0
29334,5679,2019,0,0,2019,0
29335,5686,2019,0,0,2019,0
29336,5690,2019,0,0,2019,0
29337,5697,2019,0,0,2019,0
29338,5736,2019,198.3,1,2019,-0.353207867
29339,5756,2019,0,0,2019,0
29340,5761,2019,0,0,2019,0
29341,5789,2019,0,0,2019,0
29342,5790,2019,2061.72,1,2019,-0.447024335
29343,5792,2019,0,0,2019,0
29344,5809,2019,0,0,2019,0
29345,5819,2019,0,0,2019,-1
29346,5837,2019,54.52,1,2019,-0.040816327
29347,5842,2019,0,0,2019,0
29348,5847,2019,0,0,2019,0
29349,5854,2019,2360.05,1,2019,-0.100433003
29350,5856,2019,0,0,2019,0
29351,5858,2019,31.55,1,2019,-0.253960747
29352,5861,2019,0,0,2019,0
29353,5873,2019,0,0,2019,0
29354,5885,2019,31,1,2019,-0.468085106
29355,5887,2019,70.97,1,2019,-0.19011754
29356,5890,2019,1.43,1,2019,-0.938914994
29357,5893,2019,14.67,1,2019,1.256923077
29358,5895,2019,346.37,1,2019,-0.264966152
29359,8001,2019,0,0,2019,0
29360,8078,2019,0,0,2019,0
29361,8137,2019,0,0,2019,0
29362,8141,2019,0,0,2019,0
29363,8296,2019,0,0,2019,0
29364,8372,2019,0,0,2019,0
29365,8421,2019,0,0,2019,0
29366,8433,2019,0,0,2019,0
29367,8436,2019,0,0,2019,0
29368,8520,2019,0,0,2019,0
29369,8549,2019,0,0,2019,0
29370,8558,2019,0,0,2019,0
29371,8560,2019,0,0,2019,0
29372,8573,2019,0,0,2019,0
29373,8606,2019,0,0,2019,0
29374,8634,2019,0,0,2019,0
29375,8638,2019,0,0,2019,0
29376,8675,2019,0,0,2019,0
29377,8685,2019,0,0,2019,0
29378,8758,2019,0,0,2019,0
29379,8770,2019,0,0,2019,0
29380,8832,2019,0,0,2019,0
29381,8849,2019,0,0,2019,0
29382,11001,2019,0,0,2019,0
29383,13001,2019,0,0,2019,0
29384,13006,2019,8.22,1,2019,-0.343974461
29385,13030,2019,0,0,2019,0
29386,13042,2019,19.13,1,2019,6.621513944
29387,13052,2019,0,0,2019,0
29388,13062,2019,0,0,2019,0
29389,13074,2019,0,0,2019,0
29390,13140,2019,0,0,2019,0
29391,13160,2019,645.48,1,2019,-0.114482872
29392,13188,2019,0,0,2019,0
29393,13212,2019,0,0,2019,0
29394,13222,2019,0,0,2019,0
29395,13244,2019,0,0,2019,0
29396,13248,2019,0,0,2019,0
29397,13268,2019,0,0,2019,0
29398,13300,2019,0,0,2019,0
29399,13430,2019,0,0,2019,0
29400,13433,2019,0,0,2019,0
29401,13440,2019,0,0,2019,0
29402,13442,2019,0,0,2019,0
29403,13458,2019,635.21,1,2019,-0.11349141
29404,13468,2019,0,0,2019,0
29405,13473,2019,154.79,1,2019,-0.338956269
29406,13490,2019,4.76,1,2019,-0.647407407
29407,13549,2019,0,0,2019,0
29408,13580,2019,0,0,2019,0
29409,13600,2019,18.4,1,2019,7.679245283
29410,13620,2019,0,0,2019,0
29411,13647,2019,0,0,2019,0
29412,13650,2019,0,0,2019,0
29413,13654,2019,0,0,2019,0
29414,13655,2019,200.27,1,2019,-0.143266598
29415,13657,2019,0,0,2019,0
29416,13667,2019,2.88,1,2019,-0.304347826
29417,13670,2019,2832.35,1,2019,-0.145727203
29418,13673,2019,0,0,2019,0
29419,13683,2019,0,0,2019,0
29420,13688,2019,1912.62,1,2019,-0.048078359
29421,13744,2019,1443.32,1,2019,0.196524796
29422,13760,2019,0,0,2019,0
29423,13780,2019,0,0,2019,0
29424,13810,2019,87.66,1,2019,-0.348301242
29425,13836,2019,0,0,2019,0
29426,13838,2019,0,0,2019,0
29427,13873,2019,0,0,2019,0
29428,13894,2019,0,0,2019,0
29429,15001,2019,0,0,2019,0
29430,15022,2019,0,0,2019,0
29431,15047,2019,0,0,2019,0
29432,15051,2019,0,0,2019,0
29433,15087,2019,0,0,2019,0
29434,15090,2019,0,0,2019,0
29435,15092,2019,0,0,2019,0
29436,15097,2019,0,0,2019,0
29437,15104,2019,0,0,2019,0
29438,15106,2019,0,0,2019,0
29439,15109,2019,0,0,2019,0
29440,15114,2019,0,0,2019,0
29441,15131,2019,0,0,2019,0
29442,15135,2019,0,0,2019,0
29443,15162,2019,0,0,2019,0
29444,15172,2019,0,0,2019,0
29445,15176,2019,0,0,2019,0
29446,15180,2019,0,0,2019,0
29447,15183,2019,0,0,2019,0
29448,15185,2019,0,0,2019,0
29449,15187,2019,0,0,2019,0
29450,15189,2019,0,0,2019,0
29451,15204,2019,0,0,2019,0
29452,15212,2019,0,0,2019,0
29453,15215,2019,0,0,2019,0
29454,15218,2019,0,0,2019,0
29455,15223,2019,0,0,2019,0
29456,15224,2019,0,0,2019,0
29457,15226,2019,0,0,2019,0
29458,15232,2019,0,0,2019,0
29459,15236,2019,0,0,2019,0
29460,15238,2019,0,0,2019,0
29461,15244,2019,0,0,2019,0
29462,15248,2019,0,0,2019,0
29463,15272,2019,0,0,2019,0
29464,15276,2019,0,0,2019,0
29465,15293,2019,0,0,2019,0
29466,15296,2019,0,0,2019,0
29467,15299,2019,0,0,2019,0
29468,15317,2019,0,0,2019,0
29469,15322,2019,0,0,2019,0
29470,15325,2019,0,0,2019,0
29471,15332,2019,0,0,2019,0
29472,15362,2019,0,0,2019,0
29473,15367,2019,0,0,2019,0
29474,15368,2019,0,0,2019,0
29475,15377,2019,0,0,2019,0
29476,15380,2019,0,0,2019,0
29477,15401,2019,0,0,2019,0
29478,15403,2019,0,0,2019,0
29479,15407,2019,0,0,2019,0
29480,15425,2019,0,0,2019,0
29481,15442,2019,0,0,2019,0
29482,15455,2019,0,0,2019,0
29483,15464,2019,0,0,2019,0
29484,15466,2019,0,0,2019,0
29485,15469,2019,0,0,2019,0
29486,15476,2019,0,0,2019,0
29487,15480,2019,0,0,2019,0
29488,15491,2019,0,0,2019,0
29489,15494,2019,0,0,2019,0
29490,15500,2019,0,0,2019,0
29491,15507,2019,0,0,2019,-1
29492,15511,2019,0,0,2019,0
29493,15514,2019,0,0,2019,0
29494,15516,2019,0,0,2019,0
29495,15518,2019,0,0,2019,0
29496,15522,2019,0,0,2019,0
29497,15531,2019,0,0,2019,0
29498,15533,2019,0,0,2019,0
29499,15537,2019,0,0,2019,0
29500,15542,2019,0,0,2019,0
29501,15550,2019,0,0,2019,0
29502,15572,2019,4.24,1,2019,-0.69005848
29503,15580,2019,0,0,2019,0
29504,15599,2019,0,0,2019,0
29505,15600,2019,0,0,2019,0
29506,15621,2019,0,0,2019,0
29507,15632,2019,0,0,2019,0
29508,15638,2019,0,0,2019,0
29509,15646,2019,0,0,2019,0
29510,15660,2019,0,0,2019,0
29511,15664,2019,0,0,2019,0
29512,15667,2019,0,0,2019,0
29513,15673,2019,0,0,2019,0
29514,15676,2019,0,0,2019,0
29515,15681,2019,0,0,2019,0
29516,15686,2019,0,0,2019,0
29517,15690,2019,0,0,2019,0
29518,15693,2019,0,0,2019,0
29519,15696,2019,0,0,2019,0
29520,15720,2019,0,0,2019,0
29521,15723,2019,0,0,2019,0
29522,15740,2019,0,0,2019,0
29523,15753,2019,0,0,2019,0
29524,15755,2019,0,0,2019,0
29525,15757,2019,0,0,2019,0
29526,15759,2019,0,0,2019,0
29527,15761,2019,0,0,2019,0
29528,15762,2019,0,0,2019,0
29529,15763,2019,0,0,2019,0
29530,15764,2019,0,0,2019,0
29531,15774,2019,0,0,2019,0
29532,15776,2019,0,0,2019,0
29533,15778,2019,0,0,2019,0
29534,15790,2019,0,0,2019,0
29535,15798,2019,0,0,2019,0
29536,15804,2019,0,0,2019,0
29537,15806,2019,0,0,2019,0
29538,15808,2019,0,0,2019,0
29539,15810,2019,0,0,2019,0
29540,15814,2019,0,0,2019,0
29541,15816,2019,0,0,2019,0
29542,15820,2019,0,0,2019,0
29543,15822,2019,0,0,2019,0
29544,15832,2019,0,0,2019,0
29545,15835,2019,0,0,2019,0
29546,15837,2019,0,0,2019,0
29547,15839,2019,0,0,2019,0
29548,15842,2019,0,0,2019,0
29549,15861,2019,0,0,2019,0
29550,15879,2019,0,0,2019,0
29551,15897,2019,0,0,2019,0
29552,17001,2019,0,0,2019,0
29553,17013,2019,0,0,2019,0
29554,17042,2019,0,0,2019,0
29555,17050,2019,0,0,2019,0
29556,17088,2019,0,0,2019,0
29557,17174,2019,0,0,2019,0
29558,17272,2019,0,0,2019,0
29559,17380,2019,0,0,2019,0
29560,17388,2019,0,0,2019,0
29561,17433,2019,0,0,2019,0
29562,17442,2019,0,0,2019,0
29563,17444,2019,0,0,2019,0
29564,17446,2019,0,0,2019,0
29565,17486,2019,0,0,2019,0
29566,17495,2019,0,0,2019,0
29567,17513,2019,0,0,2019,0
29568,17524,2019,0,0,2019,0
29569,17541,2019,0,0,2019,0
29570,17614,2019,0,0,2019,0
29571,17616,2019,0,0,2019,0
29572,17653,2019,0,0,2019,0
29573,17662,2019,0,0,2019,0
29574,17665,2019,0,0,2019,0
29575,17777,2019,0,0,2019,0
29576,17867,2019,0,0,2019,0
29577,17873,2019,0,0,2019,0
29578,17877,2019,0,0,2019,0
29579,18001,2019,58.18,1,2019,-0.782902347
29580,18029,2019,30.07,1,2019,-0.514373385
29581,18094,2019,110.22,1,2019,-0.637291036
29582,18150,2019,416.26,1,2019,-0.586526809
29583,18205,2019,227.55,1,2019,-0.336259954
29584,18247,2019,23.37,1,2019,-0.943463325
29585,18256,2019,147.38,1,2019,-0.790677196
29586,18410,2019,822.86,1,2019,-0.724767451
29587,18460,2019,461.07,1,2019,-0.62405825
29588,18479,2019,1.13,1,2019,-0.946292776
29589,18592,2019,224.31,1,2019,-0.845776754
29590,18610,2019,1409.84,1,2019,-0.114878015
29591,18753,2019,71.3,1,2019,-0.729934472
29592,18756,2019,447.44,1,2019,-0.457891612
29593,18785,2019,8.75,1,2019,-0.841341795
29594,18860,2019,51.73,1,2019,-0.776977797
29595,19001,2019,0,0,2019,0
29596,19022,2019,0,0,2019,0
29597,19050,2019,2351.45,1,2019,-0.007810258
29598,19075,2019,321.43,1,2019,0.620355901
29599,19100,2019,4.19,1,2019,-0.736477987
29600,19110,2019,442.79,1,2019,2.521472881
29601,19130,2019,355.09,1,2019,0.099111648
29602,19137,2019,0,0,2019,0
29603,19142,2019,18.45,1,2019,10.53125
29604,19212,2019,10.88,1,2019,0.032258065
29605,19256,2019,7102.46,1,2019,-0.019402208
29606,19290,2019,0,0,2019,0
29607,19300,2019,0,0,2019,0
29608,19318,2019,634.89,1,2019,-0.064370662
29609,19355,2019,0,0,2019,0
29610,19364,2019,68.96,1,2019,Inf
29611,19392,2019,0,0,2019,0
29612,19397,2019,0,0,2019,0
29613,19418,2019,1308.33,1,2019,-0.008660666
29614,19450,2019,0,0,2019,-1
29615,19455,2019,58.69,1,2019,24.85462555
29616,19473,2019,361.67,1,2019,0.167468285
29617,19513,2019,0,0,2019,0
29618,19517,2019,0,0,2019,0
29619,19532,2019,376.95,1,2019,-0.06928224
29620,19533,2019,1905.07,1,2019,-0.046139133
29621,19548,2019,0,0,2019,0
29622,19573,2019,0,0,2019,0
29623,19585,2019,0,0,2019,0
29624,19622,2019,0,0,2019,-1
29625,19693,2019,0,0,2019,0
29626,19698,2019,0,0,2019,0
29627,19701,2019,54.85,1,2019,Inf
29628,19743,2019,0,0,2019,0
